-11.01,71.96,93.43,-0.57,25.25,-0.1
-11.07,71.98,93.45,-0.62,27.53,-0.11
-11.11,72,93.44,-0.71,31.83,-0.17
-11.17,72.03,93.45,-0.73,33.84,-0.19
-11.12,72.03,93.42,-0.7,37.66,-0.27
-11.09,72.03,93.4,-0.76,39.44,-0.3
-11.11,72.04,93.37,-0.77,41.13,-0.34
-11.15,72.07,93.37,-0.77,44.29,-0.41
-11.03,72.06,93.35,-0.75,45.76,-0.44
-10.95,72.06,93.35,-0.71,47.18,-0.46
-10.92,72.06,93.34,-0.8,49.9,-0.52
-10.96,72.04,93.3,-0.86,51.19,-0.56
-10.96,72.06,93.28,-0.92,53.59,-0.62
-10.92,72.06,93.25,-0.92,54.71,-0.64
-10.87,72.04,93.25,-0.93,55.79,-0.66
-10.8,72.05,93.24,-1.01,57.82,-0.65
-10.81,72.04,93.26,-1.04,58.74,-0.67
-10.83,72.02,93.25,-1.14,59.66,-0.69
-10.94,71.96,93.22,-1.34,61.42,-0.81
-11.26,71.94,93.17,-1.63,62.2,-0.85
-11.61,71.92,93.18,-2.27,63.64,-0.99
-12.34,71.82,93.13,-2.73,64.42,-1.1
-13.19,71.77,93.06,-3.34,65.16,-1.13
-14.06,71.67,92.93,-5.12,66.68,-1.57
-15.21,71.53,92.78,-6.38,67.45,-1.89
-16.53,71.51,92.36,-7.53,68.26,-2.3
-17.57,71.46,91.75,-9.06,70.26,-3.68
-18.64,71.39,91.08,-9.51,71.26,-4.59
-19.85,71.46,90.22,-10.05,73.4,-6.69
-20.91,71.49,89.21,-10.37,74.51,-7.87
-21.92,71.65,88.22,-10.78,75.6,-9.14
-22.7,72.01,87.2,-11.46,77.64,-11.82
-23.17,72.43,86.18,-11.77,78.57,-13.24
-23.48,72.79,85.31,-12.04,79.3,-14.67
-23.81,73.08,84.42,-12.35,80.27,-17.23
-24.03,73.18,83.58,-12.55,80.58,-18.43
-24.39,73.07,82.85,-13.18,80.71,-20.7
-24.65,72.93,82.22,-13.39,80.57,-21.75
-24.8,72.59,81.67,-13.6,80.3,-22.67
-24.94,72.1,81.22,-14.21,79.35,-24.13
-24.97,71.48,80.84,-14.52,78.67,-24.74
-24.9,70.7,80.55,-14.8,77.92,-25.27
-24.86,69.8,80.36,-15.34,76.19,-26.19
-24.81,68.86,80.17,-15.61,75.34,-26.62
-24.74,67.89,80.01,-16.21,73.65,-27.32
-24.64,66.93,79.88,-16.53,72.84,-27.65
-24.63,66,79.71,-16.81,72.12,-28.05
-24.55,65.12,79.54,-17.36,70.86,-28.89
-24.57,64.29,79.3,-17.66,70.3,-29.35
-24.64,63.52,79.06,-18.02,69.78,-29.86
-24.66,62.82,78.81,-18.72,68.78,-30.92
-24.67,62.12,78.53,-19.07,68.28,-31.46
-24.69,61.41,78.24,-19.89,67.14,-32.42
-24.62,60.65,77.95,-20.25,66.5,-32.87
-24.63,59.82,77.68,-20.61,65.83,-33.34
-24.73,58.91,77.43,-21.69,64.51,-34.23
-24.9,58.01,77.2,-22.23,64.01,-34.77
-25.35,57.16,76.89,-22.68,63.65,-35.43
-25.71,56.38,76.52,-23.7,62.69,-36.55
-25.77,55.64,76.03,-24.2,62.14,-37.07
-25.86,54.92,75.6,-24.98,60.85,-38.14
-25.77,54.1,75.25,-25.26,60.18,-38.7
-25.72,53.27,74.96,-25.54,59.44,-39.24
-25.6,52.36,74.68,-26.09,57.88,-40.19
-25.59,51.36,74.46,-26.45,57.09,-40.61
-25.59,50.38,74.24,-26.75,56.3,-41.01
-25.54,49.38,74.03,-27.27,54.71,-41.66
-25.46,48.4,73.84,-27.52,53.91,-41.97
-25.35,47.41,73.7,-27.92,52.37,-42.59
-25.38,46.42,73.6,-28.16,51.64,-42.91
-25.35,45.45,73.5,-28.43,50.92,-43.19
-25.38,44.49,73.4,-28.91,49.56,-43.8
-25.42,43.52,73.29,-29.12,49,-44.12
-25.55,42.64,73.19,-29.45,48.41,-44.47
-25.59,41.81,73.04,-29.94,47.32,-45.15
-25.51,41.05,72.88,-30.14,46.77,-45.51
-25.38,40.26,72.72,-30.4,45.66,-46.19
-25.25,39.46,72.55,-30.66,45.08,-46.55
-25.2,38.68,72.41,-30.83,44.54,-46.93
-25.13,37.9,72.26,-31.26,43.45,-47.66
-25.09,37.09,72.05,-31.48,42.85,-47.97
-25.05,36.24,71.85,-31.73,42.24,-48.25
-25.08,35.33,71.65,-32.28,40.88,-48.69
-24.98,34.38,71.5,-32.44,40.18,-48.87
-24.85,33.43,71.4,-32.57,38.81,-49.29
-24.73,32.42,71.32,-32.75,38.12,-49.44
-24.67,31.42,71.29,-32.92,37.44,-49.57
-24.61,30.49,71.26,-33.1,36.22,-49.96
-24.54,29.61,71.2,-33.22,35.69,-50.18
-24.48,28.8,71.09,-33.38,35.21,-50.41
-24.31,28.05,70.96,-33.53,34.17,-50.72
-24.18,27.26,70.84,-33.69,33.73,-50.95
-24.1,26.5,70.75,-33.99,32.82,-51.35
-24.05,25.77,70.67,-34.09,32.41,-51.57
-23.96,25.04,70.55,-34.19,31.99,-51.77
